node_id,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412
0,228.0350850198276,228.0350850198276,228.0350850198276,244.13111231467406,228.0350850198276,228.0350850198276,250.59928172283335,228.0350850198276,240.83189157584593,228.0350850198276,240.0,228.0350850198276,228.0350850198276,220.90722034374522,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,240.0,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,141.4213562373095,240.83189157584593,250.59928172283335,228.0350850198276,240.83189157584593,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,240.83189157584593,240.83189157584593,228.0350850198276,240.0,228.0350850198276,228.0350850198276,228.0350850198276,240.83189157584593,243.31050121192877,228.0350850198276,228.0350850198276,240.83189157584593,228.0350850198276,228.0350850198276,228.0350850198276,240.0,228.0350850198276,240.83189157584593,228.0350850198276,141.4213562373095,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,240.0,240.0,228.0350850198276,228.0350850198276,141.4213562373095,228.0350850198276,141.4213562373095,141.4213562373095,240.83189157584593,56.568542494923804,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,240.83189157584593,228.0350850198276,228.0350850198276,228.0350850198276,141.4213562373095,228.0350850198276,228.0350850198276,228.0350850198276,240.83189157584593,228.0350850198276,240.83189157584593,200.9975124224178,240.83189157584593,228.0350850198276,228.0350850198276,228.0350850198276,228.0350850198276,203.9607805437114,228.0350850198276,141.4213562373095,228.0350850198276,228.0350850198276,228.0350850198276
1,570.0185273044317,569.4635855101444,228.0350850198276,284.81507324400684,547.6802402405768,319.8198145134216,420.0,407.8235358926603,240.83189157584593,590.6357186060144,370.28062253274896,568.9058015197941,385.21173810502927,465.5366689260526,487.8807012898133,482.5982227381393,227.70281965690532,419.62192308477574,370.0724708023505,504.07480303451473,391.70932215773405,447.21359549995793,458.96595795790677,465.69078526901393,365.55438559746267,398.4971769034255,371.30644365076506,420.0,403.1606368644951,365.8832278053698,388.8035114075536,394.49968264395426,498.4960881903267,327.9759242970859,417.5392502026773,405.904065255154,437.7482603166805,313.04557856594187,403.3018621465677,426.54756829745287,390.02158792928674,550.5925069980904,377.23739244819,404.69001265226194,601.6259078698912,404.4749683231337,538.9482891311343,474.3889289213641,582.0148370323382,417.42948241578995,364.9657518178932,282.01342704333155,228.0350850198276,208.35626096704792,357.72855242203866,445.2555640149573,589.9925505425265,569.5708788105936,569.6768289414598,402.04403690208477,349.0440327824073,656.2109784020706,631.4408431582422,228.0350850198276,394.26922043130196,394.4713368597844,391.8973761113506,435.21135220917415,591.4556648468508,500.7544463911617,401.627606906097,374.25937170589685,309.835029673455,505.3733133154435,424.61466588913925,367.0970580646451,282.95440538123205,248.55810724388346,56.568542494923804,480.73080932446106,498.0458183482601,291.35019286142625,446.61263491846205,346.244438465966,364.77863810309873,537.4127220868448,527.7731021343632,380.0,380.52595180880894,318.1594113834765,351.9013931131251,491.66390951512835,513.154192875818,583.698425312173,293.9203793381597,545.7460397773846,322.1260201921666,384.6859764673904,300.7404705670224,366.74310458488503,445.54090999361654,447.7956017031231,203.9607805437114,521.1905703659652,511.2638594116601,451.74882067743414,659.4480505234676,707.5325012369636
2,426.59865716122897,563.5601121442148,517.9662651076388,284.81507324400684,547.6802402405768,340.39481592698826,600.03688241748,397.3738452021851,240.83189157584593,590.6357186060144,335.58307113374417,498.9923504882103,512.2499389946279,521.0348585480797,337.6559936046745,286.30105497137856,351.62863977970045,479.65548262936886,479.17048158448415,448.2103519413246,614.937731559395,469.57833918294085,433.0788616639569,525.3137195251103,293.0852158986322,404.4749683231337,247.88814107011788,538.0975455488314,541.4049352973931,426.72845633989783,417.3076004244613,440.9931657166382,588.783535645816,427.18721721041817,478.2735634546693,432.05054526121785,447.856822422358,551.2084241389324,266.5430531121985,441.8979273102005,366.9945959168357,511.3999064749812,501.57076065323577,612.0164826655051,455.65283694803503,405.60731499197783,453.9621253998355,453.66069066367834,582.0148370323382,586.2875698065648,395.0202104321324,282.01342704333155,323.6534517649619,255.48234812091252,465.89771398983584,450.8436287313173,589.9925505425265,461.3290516258089,399.946941104611,581.4981657500533,430.55484834805293,529.2952283124516,631.4408431582422,556.6553706139264,465.2213228538858,206.5195411872095,430.2359968162466,435.21135220917415,591.4556648468508,500.7544463911617,520.822333305975,374.25937170589685,464.93829535747506,504.6151800117355,326.9777365937458,576.252228104091,426.42156379808733,447.4864340840699,56.568542494923804,854.9716516709481,510.12831479994054,461.74660700855827,654.4226476720573,401.3129113591904,417.9262463021944,194.32274081474782,593.1772069430127,449.4562164954918,543.077724102243,237.65973818985458,374.9305903802072,483.8434321966969,470.46288798686055,418.1135511336368,643.375053809395,545.7460397773846,272.8602481073202,529.4793169425311,300.7404705670224,570.7048120721422,558.2628121491863,268.17669805544574,360.0,453.1151773275397,288.7001755076462,568.9319364285088,659.4480505234676,726.1181965164548
3,464.67188339238396,563.5601121442148,611.8030456302437,329.2209827516508,398.5344564656767,340.39481592698826,335.8838712651727,403.84152391080784,479.0292637335347,849.66083404077,557.7895365640951,568.5342415632157,585.5350139464408,564.173252485715,485.31275846796785,569.5053266045703,480.24142529497095,479.65548262936886,441.5759684472204,448.2103519413246,435.24351315417687,679.2134483903108,641.8547273444784,579.566911865257,545.3094649895361,512.131834487775,517.5174233256689,521.3382011400182,435.6269787771973,581.3776741499454,393.9919822474282,478.33395039659666,588.783535645816,367.2308385617107,226.12477348283207,372.9792942017401,588.2176467941097,363.9128029070467,257.7618816498118,452.9775424185137,422.5912262179101,511.3999064749812,512.8843753578361,320.14112237542764,455.65283694803503,405.60731499197783,335.2718538515443,455.8112595329539,672.0178969802269,585.4353786443631,500.6201877408872,333.5947989304399,369.4543642763384,109.39892639765972,479.76950324760486,568.1545484602251,457.4107327537022,461.3290516258089,463.4330561182433,447.5197591406103,430.54698688759646,763.7922269045396,722.6136589589976,314.94713285566615,465.2213228538858,310.5125266437157,444.69683179222164,506.96074274798514,411.0726236532391,529.4373161913671,520.822333305975,374.25937170589685,387.37763832131014,779.5563197499401,298.17653828037646,552.2100033888694,481.2888566304471,417.6760809774946,56.568542494923804,425.8808799061158,445.8320096051044,632.786151423102,457.10268592790874,558.648348634287,396.50056036475235,491.07881740860273,593.1772069430127,323.1805623041321,499.84142647276735,237.65973818985458,342.83712471017185,591.3819676031745,609.169130634051,589.4521809179807,643.375053809395,548.1923781017607,151.0865606831624,737.8346698278687,300.7404705670224,476.97674047404627,576.7000713113856,601.8945913635066,396.7109480316999,444.66630225306,656.5694543563596,579.2543068581341,726.533325329274,726.1181965164548
4,405.07814584308267,563.5601121442148,642.0151851033082,733.3711487720752,222.10496167776614,472.0633955219958,608.756226568119,640.8237836490335,392.21859040035844,849.66083404077,415.0223990214566,473.35359828396076,522.8729783789157,617.5515727497898,619.9697437163095,468.2745482030984,224.31405142857645,563.8605335410946,467.4573847061719,485.2839117708908,697.9729401883226,729.8830924031852,526.6620475073884,389.07064304824144,545.3094649895361,416.13873859737186,478.76179637583664,275.9611173769395,359.09067048269935,699.4287134831927,344.15006917613874,567.7057306769691,518.1438382105597,166.7912749257307,319.1914104260561,388.65208338339716,661.1582853168912,432.6947380720255,457.11913237187457,463.26574925321825,403.8891408886243,559.9908259194383,599.1660364775979,514.1139621388954,455.65283694803503,472.1006956102209,408.7470337752986,530.6793199130262,672.0178969802269,592.8483167455229,576.1777759822642,558.8618161778808,551.2765854017862,530.7173888567143,355.30155618192407,380.55860937291993,702.2638178789082,528.0151512977634,569.2099788303083,429.64107228794103,304.23408639129156,807.2387457374275,722.6136589589976,314.94713285566615,477.76592395680063,330.1867404380479,536.4822634174801,742.3736088629954,436.0410409147857,529.4373161913671,447.1422810417026,827.481555995707,557.4335097102042,586.9634389173762,406.9291813437903,323.5154666330477,460.78675422821163,443.53388728369623,0.0,425.8808799061158,560.1609788388342,494.3622221417464,670.1897217524984,582.7924154173633,408.74479024339246,514.8869699584021,386.81398633619716,448.79673830433626,528.1160586755475,261.1685481167566,504.81989553450865,256.1181779277571,463.4992970127669,274.09084293416373,235.17336607900114,660.1755725604057,424.93564007351654,747.7695328034251,604.6997674328616,420.196847755358,186.32057463832496,435.66021601867715,224.5572722952199,598.5539690421683,782.2033060451647,735.2912065756376,622.459985558552,637.3541942695257
5,656.6369056155777,685.6610068480464,536.6736059966406,733.3711487720752,721.8118290210834,657.1272422713514,534.280893003216,735.1117920581407,553.8633512919512,849.66083404077,627.4217593961042,414.51234111333923,730.8719705234546,772.7779546693994,649.9129425039591,524.6978254008666,590.7741304878651,563.8605335410946,486.3448864753768,485.2839117708908,796.1108285059327,746.2017897117761,605.4949361484912,621.5280024063028,534.7057963797475,627.5917751583661,196.3634388342415,589.3791742952595,651.0519439674529,712.6488294102639,565.1425364345482,322.3102151241069,377.00499132091943,482.27994736556127,367.85251383710255,551.2600498380455,206.22009096481284,588.656470803209,256.63263364661054,527.6733325463213,522.5529686038561,526.8153262184514,409.0819577904,514.1139621388954,496.21397903284014,610.6699013561289,358.04069860811785,695.6945241422853,677.3088850289905,592.8483167455229,232.95051633224057,558.8618161778808,466.3684660715811,440.7071626288343,514.2656410287952,582.3073620059143,702.2638178789082,528.0151512977634,569.2099788303083,383.23757517154166,304.23408639129156,727.1863585079137,722.6136589589976,370.0780057906189,306.30372206312313,696.3718227586186,561.4274346956438,742.3736088629954,573.9587849203053,786.6905209344006,474.1390735072712,827.481555995707,559.0754032746547,525.047754719765,705.6185976620187,489.48725995782394,470.1474366269636,511.33433990147034,117.94893408426243,420.6211161895594,705.9555167376426,666.8983558119216,783.5091847147963,575.9836915334796,407.93892189707174,303.5342145316926,572.8392930899568,380.96444479921985,657.373701190958,482.15186151420585,206.2289070048172,548.1242270406667,499.74528691111556,466.8891829600891,235.17336607900114,864.4755619582119,342.31119144160084,766.0233963043601,604.6997674328616,695.300655853589,385.33366769775756,656.6188666965554,369.52892527767557,823.9562892682794,743.0171067497442,420.2059025017534,622.459985558552,637.3541942695257
6,742.8058289148153,783.7660539155233,590.1606031151206,774.6541941366695,808.5963370590778,845.0052742997985,794.6759135758925,785.3867879491196,499.86832932787223,619.7976129088502,411.5713732516789,577.55704971659,747.7670251323246,728.2123696848793,763.7874717631689,700.237367201874,616.6516358847291,710.8134772864687,536.1441508572873,569.2099788303083,698.6198560912871,755.2545867521516,707.1067811865476,812.1576201698781,534.7057963797475,348.0509208475464,526.2053531246017,304.0474993442391,432.9382385729286,363.4468341684785,565.1425364345482,470.98729797165123,377.00499132091943,437.11357211045845,498.1371672332609,714.514115365001,368.2623135762731,569.5445233672749,561.747491797533,743.2398749052886,217.68370877063154,582.5997486354247,551.4142243591701,601.8190701064615,496.21397903284014,429.0940773507838,599.0020215927389,695.6945241422853,677.3088850289905,760.3168805154764,566.9681885545624,530.7894689751027,267.6166919867899,523.1687430052385,492.1917264633594,646.0678522574626,655.7596657368864,680.294054067798,697.5775627502807,598.058916354034,488.00783875676495,727.1863585079137,814.3413765109215,640.1965302358732,306.30372206312313,651.6071725142174,412.8959237574997,664.9244003294822,882.1799682687638,786.6905209344006,474.1390735072712,640.3124237432849,464.4673920992221,114.24092546381604,821.7604730960344,727.7738447962024,753.8726255318064,562.5788802383836,275.97988621998013,420.6211161895594,748.8658090739623,718.1515965029045,538.0559497050758,593.2383246036568,467.1295214106761,740.6662384177522,880.3739992495063,638.375342434032,455.4615292479385,644.1311666079162,206.2289070048172,429.7985958428383,680.294054067798,466.8891829600891,553.0605085159536,864.4755619582119,241.61658377186546,771.3532826436796,604.6997674328616,721.6139230975931,78.42163438778825,859.783010056585,308.4598675807217,737.6603244332264,412.31056256176606,288.8941047953544,180.7457067945938,663.0385876784641
7,779.867281594657,273.09418409282966,774.5397898534823,774.6541941366695,655.0584053850139,845.0052742997985,853.8323386945673,772.0103626247512,451.5386248703549,619.7976129088502,581.7057259950432,868.1899070436359,730.3587235601375,367.990874909051,773.2567517078749,821.6813375668195,676.0055653539049,710.8134772864687,673.9374468920355,569.2099788303083,629.1398190291641,755.2545867521516,790.8060600180899,823.8151426050017,774.0452249167912,610.335990512193,433.7190501602155,401.10080154142173,717.3332441218898,449.6978636668515,756.046712632447,470.98729797165123,526.3584517552554,226.87965734820725,639.2600111555228,536.8818755195994,332.19733810451095,235.84850265205424,237.6165390995066,796.2344398514482,474.7965891476994,582.5997486354247,680.294054067798,858.8364221433555,173.39113416597542,429.0940773507838,715.7424675705282,765.6095135845683,677.3088850289905,641.7440841547119,331.95461510042526,530.7894689751027,504.9544317992638,651.68700592642,610.2352774039622,860.4125593557924,655.7596657368864,680.294054067798,697.5775627502807,614.2486421700036,488.00783875676495,659.428088368403,814.3413765109215,565.771927366115,721.3267746131205,876.9239563757214,497.60145227644136,664.9244003294822,882.1799682687638,786.6905209344006,497.84013051271853,640.3124237432849,458.35513035938766,270.39754952018745,698.9327630678335,617.383325977494,838.0394433367874,636.009381548885,316.06947982331974,574.6855735060353,748.8658090739623,526.1178575186362,382.12838288062784,530.6986332023786,675.5623687012829,819.3589841200093,880.3739992495063,714.3356233100233,529.8566470395975,644.1311666079162,560.7791822310058,553.2975026570753,680.294054067798,728.7460942204071,553.0605085159536,611.8023580079582,44.07711614667224,760.8834592807817,707.5173107397669,628.9988785347095,167.72992276802609,702.7368797121713,74.39553863296678,688.2305573458627,278.3853482061043,254.79106515508533,180.7457067945938,663.0385876784641
8,460.5694581600894,189.63763883343597,800.9183928638033,682.4938986664525,655.0584053850139,827.6681457239143,398.082170050979,775.7520034115213,637.6169789257469,619.7976129088502,581.7057259950432,868.1899070436359,400.26245505117896,317.7275586190441,730.6929912649842,605.663801499044,778.6972744269327,861.8031231942902,668.299612887251,819.4054554704966,546.2803189554403,750.7329751649384,820.9750300709517,823.8151426050017,774.0452249167912,814.4632221241133,528.8765835760254,671.100289310629,581.5487046974648,551.4139235259636,810.9322501703272,429.73158489138854,526.3584517552554,324.91424273579645,716.5952994426603,528.9143130908926,709.5246196630249,418.8015627677698,237.6165390995066,776.9492208732605,279.2652791652775,818.0813342447012,680.294054067798,724.7068372797376,173.39113416597542,697.6975296976087,715.7424675705282,720.6369716809282,303.79293958566024,617.2476453725268,637.7093173795341,682.1146464031593,624.4073281202832,848.0560013525045,595.6617712471168,689.9019146498443,649.176789907417,613.33923442508,253.60367202145335,770.5961102171786,532.4342388376489,556.7883800283963,814.3413765109215,565.771927366115,721.3267746131205,876.9239563757214,654.7255327846033,369.44267116075036,554.6070657789057,622.4954669910089,497.84013051271853,640.3124237432849,559.3499281473748,413.8411280044986,695.3617875159898,595.7458233655029,632.960458628604,841.2781707624291,401.6173193429911,574.6855735060353,532.2330627401471,331.835457693268,272.6076863753888,442.23367114359644,491.33905420494335,610.0735183241494,615.8512515090165,850.881895447306,529.8566470395975,574.6888026005146,432.32650351440196,682.362459037434,838.2775373800289,719.2005537476922,617.5952773678257,606.8455396710403,72.4312518217028,760.2631123499284,707.5173107397669,621.2889826803627,44.07529030654873,455.5878638993428,41.54889296629925,572.3767903952561,567.1396939952276,331.9288363627663,304.80790883461924,654.8349514373091
