node_id,x,y,curvature,abs_curvature,position,sinuosity_local
31,45617.9095166254,3357138.979063608,-0.00014972158580934768,0.00014972158580934768,0.030364684913071857,1.006786539450286
32,45647.9095166254,3356904.4979873775,-0.0001825854016049969,0.0001825854016049969,0.03138701924482893,1.0092426595286959
33,45687.9095166254,3356674.15904677,-0.0002031854073414793,0.0002031854073414793,0.032398082750831746,1.0118208281327679
34,45707.9095166254,3356435.535834915,-0.00021455971305548696,0.00021455971305548696,0.03343368306954629,1.013863310024464
35,45737.9095166254,3356209.3390299315,-0.00021831542928622835,0.00021831542928622835,0.03442049028624798,1.0135877625869383
36,45737.9095166254,3355962.431546829,-0.00021107550275357786,0.00021107550275357786,0.03548829947945233,1.008471054318727
37,45717.9095166254,3355723.808334974,-0.00019378044556728742,0.00019378044556728742,0.03652389979816688,1.0113845754598174
38,45687.9095166254,3355489.3272587433,-0.0001747822228823733,0.0001747822228823733,0.03754623412992395,1.0086436452154826
39,45657.9095166254,3355254.846182512,-0.0001606755699269393,0.0001606755699269393,0.038568568461683016,1.0088647172634622
40,45627.9095166254,3355020.365106281,-0.00014943579068640744,0.00014943579068640744,0.03959090279344208,1.0058331674135486
41,45577.9095166254,3354794.1683012974,-0.00013681695607668633,0.00013681695607668633,0.040592757973572424,1.0041238077277341
42,45502.58916776452,3354578.459528216,-0.00012669113036856304,0.00012669113036856304,0.04158087622585204,1.0054813042940811
43,45462.34950056263,3354348.2198610143,-0.00012966815613207617,0.00012966815613207617,0.0425916946652365,1.0075578035852009
44,45387.9095166254,3354132.1464288416,-0.00015086205287636947,0.00015086205287636947,0.04358005525957807,1.0115368798882856
