node_id,clay_pct,sand_pct,organic_matter,bulk_density
50,25.178960096735192,31.129383313180174,3.81378476420798,500.0
51,22.742049469964662,40.869257950530034,7.812720848056536,500.0
52,27.803738317757006,33.401869158878505,4.158878504672897,500.0
53,27.682051282051283,33.92307692307692,4.630769230769231,500.0
54,23.4,30.0,2.0,500.0
55,25.732860520094565,33.74704491725769,3.267139479905438,500.0
56,22.0,46.0,5.0,500.0
57,24.696,36.29599999999999,6.52,500.0
58,27.147435897435898,30.403846153846153,7.147435897435898,500.0
59,25.0,31.0,2.666666666666667,500.0
60,26.28205128205128,33.717948717948715,2.3589743589743586,500.0
61,26.223021582733818,31.44964028776979,3.0755395683453237,500.0
62,23.61327561327562,35.494949494949495,4.894660894660895,500.0
63,24.143512724238633,39.146433041301634,11.629536921151441,500.0
64,24.647219690063807,38.924339106654514,10.039653600729263,500.0
65,24.0,41.0,10.0,500.0
66,25.599999999999998,29.599999999999994,2.7999999999999994,500.0
67,25.477941176470587,33.8235294117647,4.599264705882352,500.0
68,26.44642857142857,29.660714285714285,3.142857142857143,500.0
69,25.17952496532594,32.602201803051315,4.527739251040222,500.0
70,23.912621359223305,35.54368932038835,5.9126213592233015,500.0
71,24.456310679611654,32.33184466019418,3.9629773462783175,500.0
72,25.0,29.119999999999997,2.013333333333333,500.0
73,24.946188340807176,37.026905829596416,4.439461883408072,500.0
74,25.32580961727183,34.60157016683023,3.3091265947006865,500.0
75,26.005134788189984,31.083440308087294,5.780487804878049,500.0
76,25.311415525114157,28.831963470319636,2.4027397260273977,500.0
77,25.0,31.0,5.0,500.0
78,25.0,37.0,8.0,500.0
79,24.825567502986857,36.333333333333336,6.9557945041816005,500.0
80,24.651135005973718,35.666666666666664,5.911589008363201,500.0
81,24.476702508960575,35.0,4.867383512544802,500.0
82,25.0,34.0,9.0,500.0
83,26.124137931034486,26.475862068965515,3.1241379310344826,500.0
84,25.0,36.0,7.9696048632218845,500.0
85,27.0,27.54794520547945,4.397260273972603,500.0
86,26.182377049180328,29.028070963395464,4.6914580058387605,500.0
87,25.364754098360656,30.508196721311474,4.985655737704918,500.0
88,24.614828209764923,32.37613019891501,4.844484629294756,500.0
89,26.560000000000002,33.128888888888895,3.0000000000000004,500.0
90,25.0,38.0,9.0,500.0
91,25.0,32.0,2.210526315789474,500.0
92,24.71167883211679,33.84306569343066,3.0778908951210147,500.0
93,24.423357664233578,35.68613138686131,3.945255474452555,500.0
94,23.067796610169495,37.67372881355932,3.5677966101694922,500.0
95,24.68443197755961,36.490883590462836,4.5918653576437585,500.0
96,24.444460377807232,35.775990423660346,4.426855372088712,500.0
97,24.20448877805486,35.061097256857856,4.261845386533666,500.0
98,24.709956709956714,33.24242424242425,5.194805194805194,500.0
99,24.709956709956714,33.24242424242425,5.194805194805194,500.0
100,24.709956709956714,33.24242424242425,5.194805194805194,500.0
101,24.709956709956714,33.24242424242425,5.194805194805194,500.0
102,24.709956709956714,33.24242424242425,5.194805194805194,500.0
103,24.709956709956714,33.24242424242425,5.194805194805194,500.0
104,24.709956709956714,33.24242424242425,5.194805194805194,500.0
105,24.709956709956714,33.24242424242425,5.194805194805194,500.0
106,24.709956709956714,33.24242424242425,5.194805194805194,500.0
107,24.709956709956714,33.24242424242425,5.194805194805194,500.0
108,24.709956709956714,33.24242424242425,5.194805194805194,500.0
109,24.709956709956714,33.24242424242425,5.194805194805194,500.0
110,24.709956709956714,33.24242424242425,5.194805194805194,500.0
